Page,Position,Link,Reason
http://localhost:4322/chainlink-automation/guides/flexible-upkeeps,32:4570,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/flexible-upkeeps,32:7569,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/flexible-upkeeps/,32:4570,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/flexible-upkeeps/,32:7569,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/forwarder,32:4563,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/forwarder,32:7562,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/forwarder/,32:4563,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/forwarder/,32:7562,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/job-scheduler,32:4567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/job-scheduler,32:7566,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/job-scheduler/,32:4567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/job-scheduler/,32:7566,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/log-trigger,32:4566,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/log-trigger,32:7565,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/log-trigger/,32:4566,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/log-trigger/,32:7565,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/manage-upkeeps,32:4568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/manage-upkeeps,32:7567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/manage-upkeeps/,32:4568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/manage-upkeeps/,32:7567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep,32:4568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep,32:7567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep-in-contract,32:4581,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep-in-contract,32:7580,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep-in-contract/,32:4581,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep-in-contract/,32:7580,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep/,32:4568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/register-upkeep/,32:7567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/streams-lookup,32:4569,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/streams-lookup,32:7568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/streams-lookup/,32:4569,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/guides/streams-lookup/,32:7568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/index/,32:4546,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/index/,32:7545,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-economics,27:4575,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-economics,27:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-economics/,27:4575,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-economics/,27:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-release-notes,27:4581,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-release-notes,27:7580,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-release-notes/,27:4581,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/automation-release-notes/,27:7580,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/getting-started,34:1153,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/getting-started,34:4152,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/getting-started/,34:1153,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/getting-started/,34:4152,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,32:4575,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,32:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,602:874,https://ftmscan.com/address/0x02777053d6764996e594c3E88AF1D58D5363a2e6,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,625:97,https://ftmscan.com/address/0xDb8e8e2ccb5C033938736aa89Fe4fa1eDfD15a1d,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,740:830,https://goerli.arbiscan.io//address/0xaB9718E1DC7BD61Bd3440Fb771CC23DA0C0181a1,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks,763:97,https://goerli.arbiscan.io//address/0xA6deE996014d9670144943c2bc90755829398d07,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,32:4575,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,32:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,602:874,https://ftmscan.com/address/0x02777053d6764996e594c3E88AF1D58D5363a2e6,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,625:97,https://ftmscan.com/address/0xDb8e8e2ccb5C033938736aa89Fe4fa1eDfD15a1d,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,740:830,https://goerli.arbiscan.io//address/0xaB9718E1DC7BD61Bd3440Fb771CC23DA0C0181a1,connection failed
http://localhost:4322/chainlink-automation/overview/supported-networks/,763:97,https://goerli.arbiscan.io//address/0xA6deE996014d9670144943c2bc90755829398d07,connection failed
http://localhost:4322/chainlink-automation/reference/automation-contracts,27:4577,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-contracts,27:7576,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-contracts,53:3,https://github.com/smartcontractkit/chainlink/blob/develop/contracts/src/v0.8/dev/automation/2_1/UpkeepTranscoder4_0.sol,HTTP 404
http://localhost:4322/chainlink-automation/reference/automation-contracts/,27:4577,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-contracts/,27:7576,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-contracts/,53:3,https://github.com/smartcontractkit/chainlink/blob/develop/contracts/src/v0.8/dev/automation/2_1/UpkeepTranscoder4_0.sol,HTTP 404
http://localhost:4322/chainlink-automation/reference/automation-interfaces,32:4578,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-interfaces,32:7577,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-interfaces/,32:4578,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/automation-interfaces/,32:7577,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/debugging-errors,32:4573,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/debugging-errors,32:7572,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/debugging-errors/,32:4573,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/reference/debugging-errors/,32:7572,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/tutorials/counting-dnft/,32:4568,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/tutorials/counting-dnft/,32:7567,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/tutorials/vault-harvester/,32:4573,https://chain.link/,connection failed
http://localhost:4322/chainlink-automation/tutorials/vault-harvester/,32:7572,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions,32:4545,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions,32:7543,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/,32:4545,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/,32:7543,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-client,32:4577,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-client,32:7575,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-client/,32:4577,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-client/,32:7575,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-request,32:4576,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-request,32:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-request/,32:4576,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/functions-request/,32:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/javascript-source,27:4576,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/javascript-source,27:7574,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/javascript-source/,27:4576,https://chain.link/,connection failed
http://localhost:4322/chainlink-functions/api-reference/javascript-source/,27:7574,https://chain.link/,connection failed
